Surrogate,generation,0,mu,100,lambda,25
	2202.0,4942.0,1851.0,0.01576,0.083303,159.0,169.0,148.0,0.0,fitness,(-0.0052393330860973355),fitnesses,(0.0,0.018485903730125822,542.4192123398593,)
	2306.0,2903.0,2504.0,0.182547,0.049737,40.0,143.0,113.0,23.0,fitness,(0.0019184566363777585),fitnesses,(0.0,0.4808157559913615,288.97009235358564,)
	2638.0,3006.0,3249.0,0.24938822178122255,0.25,146.0,175.0,200.0,37.0,fitness,(0.0018201838137974023),fitnesses,(0.0,0.469319841855054,287.3014604753137,)
	4998.0,4953.0,3349.0,0.199286,0.014813,110.0,58.0,182.0,84.0,fitness,(0.001597215837257881),fitnesses,(0.0,0.6294512504358617,469.72966671007356,)
	4654.0,3948.0,170.0,0.007141,0.026209,38.0,33.0,116.0,35.0,fitness,(0.0012450021096808749),fitnesses,(0.0,0.5819114867127493,457.4112757446618,)
	2638.0,3006.0,3249.0,0.118746,0.116604,146.0,175.0,179.0,37.0,fitness,(0.0010984953252790382),fitnesses,(0.0,0.420985376673004,311.1358441451002,)
	394.0,4014.0,2253.0,0.163779,0.082701,40.0,105.0,90.0,42.0,fitness,(0.0010377124550599252),fitnesses,(0.0,0.6077084856787821,503.9372401727896,)
	4517.0,5000.0,4916.0,0.15451,0.1404503663640807,119.0,200.0,155.0,2.0,fitness,(0.001027476376030653),fitnesses,(0.0,0.5091886887585433,406.4410511554779,)
	2764.0,3416.0,2216.0,0.22939,0.136198,132.0,105.0,174.0,39.0,fitness,(0.0007075592884434726),fitnesses,(0.0,0.2828812690019926,212.12534015764533,)
	3320.0,3336.0,3565.0,0.167797,0.224046,30.0,110.0,34.0,62.0,fitness,(0.0006000391549450109),fitnesses,(0.0,0.3878594501829148,327.8555346884137,)
	2771.0,2810.0,2631.0,0.020532,0.110074,65.0,58.0,115.0,98.0,fitness,(0.0005627297273891703),fitnesses,(0.0,0.7129100777732746,656.6371050343575,)
	5000.0,3457.0,3265.0,0.217796,0.135546,200.0,19.0,98.0,0.0,fitness,(0.0003572122496573564),fitnesses,(0.0,1.0115437624467645,975.8225374810288,)
	2593.0,3929.0,1737.0,0.095484,0.214077,113.0,83.0,165.0,48.0,fitness,(0.00018034321010819442),fitnesses,(0.0,0.15710248497154292,139.06816396072347,)
	1268.0,3402.0,3547.0,0.25,0.21529167532869095,66.0,73.0,200.0,2.0,fitness,(-2.1818990647361723e-05),fitnesses,(0.0,0.17024435843847827,172.42625750321443,)
	3643.0,1403.0,1708.0,0.020401,0.161175,173.0,137.0,62.0,27.0,fitness,(-0.0002542414884995868),fitnesses,(0.0,0.882114532082033,907.5386809319917,)
	2997.0,1803.0,1486.0,0.068157,0.192518,185.0,135.0,58.0,76.0,fitness,(-0.0005318860824526216),fitnesses,(0.0,0.748117235298198,801.3058435434601,)
	2761.0,3764.0,4599.0,0.234258,0.223329,22.0,101.0,188.0,52.0,fitness,(-0.0006091831781855309),fitnesses,(0.0,0.11990597016374654,180.82428798229964,)
	2678.0,3859.0,3111.0,0.187575,0.134929,61.0,111.0,196.0,34.0,fitness,(-0.0006926507702740193),fitnesses,(0.0,0.05566521769382816,124.93029472123008,)
	2552.0,3669.0,4052.0,0.049154,0.246706,145.0,55.0,200.0,3.0,fitness,(-0.0007111430439497562),fitnesses,(0.0,0.4193689223591256,490.4832267541012,)
	4864.0,937.0,4487.0,0.213757,0.118521,187.0,32.0,128.0,94.0,fitness,(-0.0009945480176165814),fitnesses,(0.0,1.090005523816577,1189.460325578235,)
	4928.0,4571.0,808.0,0.217856,0.073221,146.0,28.0,67.0,90.0,fitness,(-0.0011088303833013558),fitnesses,(0.0,0.5024499807573722,613.3330190875078,)
	88.0,3707.0,4056.0,0.094455,0.143856,139.0,46.0,121.0,21.0,fitness,(-0.001178550238561579),fitnesses,(0.0,1.1702173749744675,1288.0723988306254,)
	2443.0,2668.0,5000.0,0.25,0.102047,173.0,18.0,111.0,54.0,fitness,(-0.001347213351328265),fitnesses,(0.0,1.2700161881914545,1404.7375233242808,)
	1315.0,2133.0,5000.0,0.028031,0.25,158.0,87.0,200.0,3.0,fitness,(-0.0014957899889197507),fitnesses,(0.0,0.6466977208700536,796.2767197620286,)
	3602.0,2993.0,917.0,0.179448,0.025162,175.0,155.0,58.0,25.0,fitness,(-0.0017387526618909722),fitnesses,(0.0,0.6230363845844064,796.9116507735035,)
	2075.0,3003.0,1846.0,0.124601,0.05766,3.0,114.0,44.0,29.0,fitness,(-0.002143971381138778),fitnesses,(0.0,0.27042331490208893,484.8204530159667,)
	4789.0,4238.0,570.0,0.100376,0.074345,114.0,4.0,22.0,4.0,fitness,(-0.002223762882619288),fitnesses,(0.0,0.7464620444159016,968.8383326778303,)
	833.0,3544.0,233.0,0.144786,0.176181,199.0,82.0,175.0,89.0,fitness,(-0.002331702458516569),fitnesses,(0.0,0.140718798016,373.8890438676569,)
	2678.0,3721.0,706.0,0.168508,0.0625,147.0,98.0,151.0,65.0,fitness,(-0.0024095004800199116),fitnesses,(0.0,0.06451846409175299,305.46851209374415,)
	4197.0,515.0,3836.0,0.026222,0.165588,196.0,131.0,89.0,31.0,fitness,(-0.002593997060813572),fitnesses,(0.0,1.0158208956374588,1275.220601718816,)
	1593.0,3822.0,2293.0,0.08202,0.108695,178.0,36.0,119.0,15.0,fitness,(-0.0027875142444505393),fitnesses,(0.0,0.8890855675281476,1167.8369919732015,)
	967.0,3181.0,453.0,0.118986,0.004747,53.0,126.0,132.0,64.0,fitness,(-0.0028922790474736285),fitnesses,(0.0,0.09641710009914524,385.6450048465081,)
	1413.0,924.0,3693.0,0.223145,0.240888,184.0,168.0,58.0,82.0,fitness,(-0.0029693027057128233),fitnesses,(0.0,0.6534301092126262,950.3603797839085,)
	2758.0,4986.0,2680.0,0.164575,0.119385,48.0,27.0,158.0,66.0,fitness,(-0.0032594361882461106),fitnesses,(0.0,-0.07733487563212359,248.60874319248748,)
	3897.0,5000.0,5000.0,0.25,0.25,134.0,149.0,113.0,51.0,fitness,(-0.003335026100434968),fitnesses,(0.0,0.10182331225960067,435.32592230309746,)
	3247.0,527.0,1817.0,0.060655,0.046114,184.0,137.0,57.0,73.0,fitness,(-0.0033653792401047624),fitnesses,(0.0,1.0457151607064736,1382.2530847169498,)
	1074.0,4577.0,1182.0,0.162184,0.071104,26.0,194.0,157.0,87.0,fitness,(-0.0034249882457125496),fitnesses,(0.0,-0.15847314276534505,184.02568180590993,)
	2039.0,2865.0,4861.0,0.229158,0.229598,123.0,4.0,71.0,1.0,fitness,(-0.003480636642641085),fitnesses,(0.0,0.7844277255383741,1132.4913898024827,)
	1315.0,2133.0,4222.0,0.028031,0.196525,158.0,87.0,124.0,3.0,fitness,(-0.0037638256287539987),fitnesses,(0.0,0.772404544186189,1148.7871070615888,)
	2981.0,5000.0,5000.0,0.25,0.15812699659366697,57.0,170.0,200.0,63.0,fitness,(-0.0037742076836045626),fitnesses,(0.0,-0.08498997675223781,292.43079160821844,)
Surrogate,generation,1
	3082.0,418.0,4150.0,0.189957,0.022126,89.0,13.0,22.0,17.0,fitness,(1.0208151241582513),fitnesses,(1.0,3.9217589663059202,1840.2465504807938,)
	2583.0,2293.0,4141.0,0.081899,0.072772,112.0,11.0,39.0,69.0,fitness,(1.0120447835921356),fitnesses,(1.0,3.0039943042916004,1799.5159450780322,)
	358.0,1469.0,3632.0,0.07321,0.049395,130.0,44.0,138.0,71.0,fitness,(1.010330719971047),fitnesses,(1.0,2.520435364626919,1487.3633675222216,)
	3060.0,1981.0,2057.0,0.167668,0.100514,149.0,23.0,58.0,46.0,fitness,(1.0083274633513974),fitnesses,(1.0,2.00159945851983,1168.853123380076,)
	1785.0,465.0,2942.0,0.037353,0.02633,174.0,14.0,51.0,79.0,fitness,(1.00805586245825),fitnesses,(1.0,3.0946065227166555,2289.020276891632,)
	681.0,3836.0,3799.0,0.053384,0.054028,74.0,8.0,16.0,7.0,fitness,(1.0047707558694274),fitnesses,(1.0,2.4746508893273074,1997.5753023845673,)
	2163.0,2418.0,4519.0,0.245247,0.074971,187.0,13.0,87.0,30.0,fitness,(1.004461634897061),fitnesses,(1.0,2.1250745747120727,1678.9110850059826,)
	1920.0,2725.0,4264.0,0.016469,0.0004,62.0,9.0,140.0,10.0,fitness,(1.0021999424594494),fitnesses,(1.0,1.6560327917246156,1436.0385457796729,)
	880.0,617.0,3338.0,0.155605,0.023689,112.0,109.0,25.0,74.0,fitness,(1.000970578233368),fitnesses,(1.0,1.7981771854325694,1701.1193620957486,)
	1240.0,1831.0,3926.0,0.036017,0.058191,1.0,53.0,132.0,9.0,fitness,(1.000531943921632),fitnesses,(1.0,0.9444701972034414,891.2758050402431,)
	4161.0,11.0,3988.0,0.013709,0.050485,77.0,81.0,83.0,99.0,fitness,(1.0000981080829494),fitnesses,(1.0,1.3449285626661294,1335.1177543711924,)
	1468.0,3569.0,2838.0,0.092225,0.009543,186.0,139.0,162.0,55.0,fitness,(0.9988543188064154),fitnesses,(1.0,0.87652642663199,991.0945459904477,)
	1468.0,3569.0,2838.0,0.092225,0.009543,200.0,139.0,162.0,55.0,fitness,(0.9980122798592242),fitnesses,(1.0,0.8562018886615025,1054.9739027390851,)
	1930.0,5000.0,5000.0,0.0970055275039983,0.0027293851710297593,0.0,11.0,140.0,80.0,fitness,(0.9948135453812549),fitnesses,(1.0,0.5083542550118547,1026.9997168863667,)
	1930.0,4511.0,3615.0,0.053966,0.001214,0.0,11.0,64.0,80.0,fitness,(0.9946064690079033),fitnesses,(1.0,0.7720945116565666,1311.4476108662366,)
	1930.0,4511.0,3615.0,0.053966,0.001214,0.0,11.0,64.0,80.0,fitness,(0.9946064690079033),fitnesses,(1.0,0.7720945116565666,1311.4476108662366,)
	3341.0,1521.0,4956.0,0.003289,0.048654,96.0,82.0,81.0,22.0,fitness,(0.9943522682323378),fitnesses,(1.0,1.0007442573524101,1565.517434118635,)
	1785.0,465.0,5000.0,0.037353,0.04967510763258011,200.0,14.0,51.0,79.0,fitness,(0.9939935140387202),fitnesses,(1.0,2.113244448588152,2713.8930447161433,)
	4161.0,22.0,5000.0,0.013709,0.10882561332144347,156.0,81.0,83.0,99.0,fitness,(0.9937865641977889),fitnesses,(1.0,1.1071481934671672,1728.4917736882896,)
	1930.0,4511.0,3615.0,0.053966,0.001214,0.0,22.0,64.0,80.0,fitness,(0.9934106581581915),fitnesses,(1.0,0.6087905182831512,1267.7247024640064,)
	3223.0,789.0,3673.0,0.062177,0.029605,199.0,90.0,76.0,24.0,fitness,(0.9919268168977183),fitnesses,(1.0,1.056554381003111,1863.872691231279,)
	1771.0,1320.0,3338.0,0.155605,0.023689,200.0,109.0,45.0,74.0,fitness,(0.9886899684577356),fitnesses,(1.0,0.7469156481857391,1877.9188024121788,)
	1030.0,1881.0,4188.0,0.162542,0.029148,9.0,21.0,79.0,86.0,fitness,(0.026228721255442886),fitnesses,(0.0,3.8389694016832663,1216.0972761389776,)
	3663.0,1717.0,1663.0,0.015966,0.225969,74.0,34.0,156.0,11.0,fitness,(0.00900512524882849),fitnesses,(0.0,1.2142559084125757,313.7433835297267,)
	4910.0,2790.0,1988.0,0.106766,0.193873,112.0,21.0,95.0,41.0,fitness,(0.008828688999451478),fitnesses,(0.0,1.3628227803421675,479.9538803970197,)
	2443.0,2668.0,2729.0,0.173413,0.102047,173.0,18.0,111.0,54.0,fitness,(0.007772592345382159),fitnesses,(0.0,1.8907116421025019,1113.452407564286,)
	4384.0,2819.0,2138.0,0.077069,0.240417,151.0,11.0,134.0,5.0,fitness,(0.007599822002475815),fitnesses,(0.0,1.3114856930935306,551.503492845949,)
	3004.0,1394.0,2253.0,0.14598,0.22241,76.0,104.0,191.0,88.0,fitness,(0.007514396395299115),fitnesses,(0.0,0.9064702509873189,155.03061145740742,)
	4192.0,1416.0,629.0,0.207536,0.108832,13.0,134.0,199.0,19.0,fitness,(0.007432085104158108),fitnesses,(0.0,0.9349479810401142,191.73947062430344,)
	4341.0,3950.0,2093.0,0.013425,0.239285,115.0,21.0,181.0,57.0,fitness,(0.007246187390908099),fitnesses,(0.0,1.0462904620825295,321.6717229917197,)
	3229.0,1692.0,130.0,0.082706,0.177736,103.0,25.0,163.0,91.0,fitness,(0.007219784434758938),fitnesses,(0.0,0.9526316815236949,230.6532380478011,)
	4604.0,3439.0,3227.0,0.092224,0.25,61.0,113.0,168.0,8.0,fitness,(0.007135059145350716),fitnesses,(0.0,0.8762246082344936,162.71869369942198,)
	4928.0,2190.0,808.0,0.217856,0.073221,146.0,28.0,67.0,90.0,fitness,(0.007106670638364865),fitnesses,(0.0,1.459820859267643,749.1537954311565,)
	4070.0,2030.0,960.0,0.068142,0.063521,6.0,99.0,186.0,44.0,fitness,(0.006971867995293247),fitnesses,(0.0,0.8329415398418709,135.7547403125462,)
	4604.0,3439.0,3227.0,0.092224,0.180675,61.0,113.0,168.0,8.0,fitness,(0.0066916298248588385),fitnesses,(0.0,0.8311038353152711,161.94085282938735,)
	709.0,1856.0,3547.0,0.155352,0.12181,66.0,73.0,137.0,2.0,fitness,(0.006380979949262576),fitnesses,(0.0,1.2191197784781973,581.0217835519396,)
	2395.0,670.0,1953.0,0.179981,0.045465,35.0,183.0,179.0,81.0,fitness,(0.006200536890613033),fitnesses,(0.0,0.9371361118699106,317.08242280860725,)
	3683.0,2333.0,2776.0,0.058369,0.101609,25.0,31.0,23.0,14.0,fitness,(0.006020290367839281),fitnesses,(0.0,1.605974474251522,1003.9454374675938,)
	2536.0,672.0,1385.0,0.223078,0.24552,53.0,173.0,104.0,70.0,fitness,(0.005892409700303228),fitnesses,(0.0,0.8384625342038572,249.22156417353438,)
	5000.0,1951.0,4864.0,0.215663,0.219033,96.0,146.0,169.0,38.0,fitness,(0.005757542046830582),fitnesses,(0.0,1.0049486091140043,429.19440443094607,)
	3531.0,1031.0,2779.0,0.234561,0.058433,7.0,144.0,78.0,67.0,fitness,(0.00567849012414155),fitnesses,(0.0,1.0208970206221724,453.0480082080173,)
	3596.0,2314.0,64.0,0.202646,0.135717,200.0,24.0,193.0,3.0,fitness,(0.0050833958895782645),fitnesses,(0.0,0.8538671542595492,345.5275653017227,)
	2536.0,672.0,1385.0,0.223078,0.24552,53.0,173.0,58.0,70.0,fitness,(0.0050289011652282),fitnesses,(0.0,0.8224165682934409,319.52645177062084,)
	650.0,1124.0,3903.0,0.236928,0.221659,55.0,35.0,125.0,92.0,fitness,(0.005009371083148039),fitnesses,(0.0,1.0728591301295347,571.9220218147308,)
	5000.0,1403.0,1708.0,0.044430193361671706,0.161175,173.0,137.0,121.0,27.0,fitness,(0.004963483129298463),fitnesses,(0.0,1.0276950031317074,531.3466902018611,)
	3856.0,3033.0,783.0,0.132888,0.063562,73.0,45.0,140.0,12.0,fitness,(0.004929814915222918),fitnesses,(0.0,0.7074761175304549,214.49462600816318,)
	5000.0,1031.0,5000.0,0.234561,0.058433,13.0,200.0,78.0,67.0,fitness,(0.004645279340806682),fitnesses,(0.0,1.1788574484107732,714.329514330105,)
	718.0,1320.0,2791.0,0.162283,0.197624,5.0,136.0,178.0,59.0,fitness,(0.004329632609390995),fitnesses,(0.0,0.5435098257590497,110.54656481995018,)
	406.0,400.0,2157.0,0.161905,0.12427,178.0,193.0,191.0,60.0,fitness,(0.004326382693078989),fitnesses,(0.0,0.967811207632567,535.172938324668,)
	4818.0,4924.0,1781.0,0.089832,0.096857,106.0,189.0,147.0,6.0,fitness,(0.004233905605266728),fitnesses,(0.0,0.6758167590824438,252.42619855577098,)
	2395.0,670.0,4167.0,0.179981,0.045465,35.0,183.0,200.0,81.0,fitness,(0.00404430402425501),fitnesses,(0.0,0.8395518320778254,435.12142965232437,)
	2908.0,1921.0,3034.0,0.204628,0.198922,63.0,197.0,43.0,78.0,fitness,(0.003771268252130476),fitnesses,(0.0,0.7636717618237177,386.54493661067005,)
	3692.0,1092.0,2852.0,0.117205,0.183499,196.0,12.0,160.0,33.0,fitness,(0.0037426967578191635),fitnesses,(0.0,1.299940916986526,925.6712412046095,)
	5000.0,5000.0,4073.0,0.166366,0.25,111.0,200.0,64.0,32.0,fitness,(0.0036578749315024947),fitnesses,(0.0,0.7353720891896158,369.5845960393664,)
	4056.0,2731.0,981.0,0.140467,0.012577,116.0,91.0,106.0,13.0,fitness,(0.0036523359681130477),fitnesses,(0.0,0.8958690424559713,530.6354456446666,)
	4905.0,5000.0,1244.0,0.25,0.0625,147.0,188.0,200.0,65.0,fitness,(0.0035667332868639487),fitnesses,(0.0,0.7095116798046214,352.83835111822646,)
	3320.0,3336.0,3565.0,0.167797,0.224046,30.0,200.0,34.0,62.0,fitness,(0.00354600804945123),fitnesses,(0.0,0.6324445333951476,277.8437284500246,)
	3809.0,2849.0,160.0,0.128864,0.066381,128.0,110.0,127.0,26.0,fitness,(0.003531570744120493),fitnesses,(0.0,0.61211749028466,258.9604158726107,)
	1283.0,1124.0,3903.0,0.25,0.221659,55.0,35.0,125.0,92.0,fitness,(0.0035158079821697025),fitnesses,(0.0,0.8631153233722224,511.5345251552522,)
	1534.0,2532.0,2881.0,0.242895,0.07216,29.0,92.0,130.0,63.0,fitness,(0.003429281149476033),fitnesses,(0.0,0.6348372458517403,291.90913090413693,)
	4599.0,1877.0,684.0,0.047519,0.166022,187.0,77.0,98.0,49.0,fitness,(0.0034209440215445443),fitnesses,(0.0,1.0124989035157248,670.4045013612703,)
	5000.0,4201.0,5000.0,0.060518,0.118273,180.0,168.0,200.0,0.0,fitness,(0.0034168514081358847),fitnesses,(0.0,0.8781415413445,536.4564005309114,)
	4143.0,3935.0,4141.0,0.214571,0.049148,26.0,50.0,94.0,45.0,fitness,(0.00315545718098249),fitnesses,(0.0,0.86153889986821,545.993181769961,)
	551.0,324.0,415.0,0.132858,0.164943,82.0,94.0,15.0,43.0,fitness,(0.002973153987026779),fitnesses,(0.0,1.1459687378413386,848.6533391386606,)
	3025.0,2249.0,2150.0,0.229451,0.036267,44.0,193.0,10.0,20.0,fitness,(0.0028923733730904485),fitnesses,(0.0,0.9345505539610107,645.3132166519658,)
	4042.0,3332.0,2373.0,0.100657,0.01938,14.0,70.0,140.0,72.0,fitness,(0.0028853624829701134),fitnesses,(0.0,0.5909151959186331,302.3789476216217,)
	2887.0,1951.0,4864.0,0.215663,0.219033,96.0,146.0,169.0,38.0,fitness,(0.0026971565534263543),fitnesses,(0.0,0.6281133857341628,358.3977303915273,)
	5000.0,5000.0,1419.0,0.182245232739639,0.04601,35.0,176.0,200.0,40.0,fitness,(0.002554886914744423),fitnesses,(0.0,0.49447966030485463,238.9909688304123,)
	4262.0,3146.0,4073.0,0.166366,0.146676,58.0,134.0,64.0,32.0,fitness,(0.0024776040867522135),fitnesses,(0.0,0.6562851787648036,408.5247700895823,)
	4597.0,1508.0,4633.0,0.054776,0.246405,174.0,105.0,171.0,77.0,fitness,(0.002470920404218006),fitnesses,(0.0,0.9078352147901694,660.7431743683687,)
	2531.0,3153.0,1419.0,0.097705,0.04601,35.0,176.0,148.0,40.0,fitness,(0.002211665916921257),fitnesses,(0.0,0.42207522030130973,200.908628609184,)
	3518.0,4177.0,1725.0,0.23346,0.147841,52.0,191.0,142.0,28.0,fitness,(0.0021611695728171445),fitnesses,(0.0,0.43216896587618847,216.052008594474,)
	4469.0,2121.0,3954.0,0.218704,0.226859,63.0,91.0,29.0,36.0,fitness,(0.0020884976635582872),fitnesses,(0.0,0.7778231547209742,568.9733883651454,)
	2498.0,12.0,3837.0,0.085628,0.003366,95.0,177.0,114.0,50.0,fitness,(0.001986194428848091),fitnesses,(0.0,1.2605973168038689,1061.9778739190597,)
	2306.0,2903.0,2504.0,0.182547,0.049737,40.0,143.0,113.0,23.0,fitness,(0.0019184566363777585),fitnesses,(0.0,0.4808157559913615,288.97009235358564,)
	2638.0,3006.0,3249.0,0.24938822178122255,0.25,146.0,175.0,200.0,37.0,fitness,(0.0018201838137974023),fitnesses,(0.0,0.469319841855054,287.3014604753137,)
	4998.0,4953.0,3349.0,0.199286,0.014813,110.0,58.0,182.0,84.0,fitness,(0.001597215837257881),fitnesses,(0.0,0.6294512504358617,469.72966671007356,)
	4654.0,3948.0,170.0,0.007141,0.026209,38.0,33.0,116.0,35.0,fitness,(0.0012450021096808749),fitnesses,(0.0,0.5819114867127493,457.4112757446618,)
	2638.0,3006.0,3249.0,0.118746,0.116604,146.0,175.0,179.0,37.0,fitness,(0.0010984953252790382),fitnesses,(0.0,0.420985376673004,311.1358441451002,)
	394.0,4014.0,2253.0,0.163779,0.082701,40.0,105.0,90.0,42.0,fitness,(0.0010377124550599252),fitnesses,(0.0,0.6077084856787821,503.9372401727896,)
	4517.0,5000.0,4916.0,0.15451,0.1404503663640807,119.0,200.0,155.0,2.0,fitness,(0.001027476376030653),fitnesses,(0.0,0.5091886887585433,406.4410511554779,)
	2764.0,3416.0,2216.0,0.22939,0.136198,132.0,105.0,174.0,39.0,fitness,(0.0007075592884434726),fitnesses,(0.0,0.2828812690019926,212.12534015764533,)
	3320.0,3336.0,3565.0,0.167797,0.224046,30.0,110.0,34.0,62.0,fitness,(0.0006000391549450109),fitnesses,(0.0,0.3878594501829148,327.8555346884137,)
	2771.0,2810.0,2631.0,0.020532,0.110074,65.0,58.0,115.0,98.0,fitness,(0.0005627297273891703),fitnesses,(0.0,0.7129100777732746,656.6371050343575,)
	5000.0,3457.0,3265.0,0.217796,0.135546,200.0,19.0,98.0,0.0,fitness,(0.0003572122496573564),fitnesses,(0.0,1.0115437624467645,975.8225374810288,)
	2593.0,3929.0,1737.0,0.095484,0.214077,113.0,83.0,165.0,48.0,fitness,(0.00018034321010819442),fitnesses,(0.0,0.15710248497154292,139.06816396072347,)
	1268.0,3402.0,3547.0,0.25,0.21529167532869095,66.0,73.0,200.0,2.0,fitness,(-2.1818990647361723e-05),fitnesses,(0.0,0.17024435843847827,172.42625750321443,)
	3643.0,1403.0,1708.0,0.020401,0.161175,173.0,137.0,62.0,27.0,fitness,(-0.0002542414884995868),fitnesses,(0.0,0.882114532082033,907.5386809319917,)
	2997.0,1803.0,1486.0,0.068157,0.192518,185.0,135.0,58.0,76.0,fitness,(-0.0005318860824526216),fitnesses,(0.0,0.748117235298198,801.3058435434601,)
	2761.0,3764.0,4599.0,0.234258,0.223329,22.0,101.0,188.0,52.0,fitness,(-0.0006091831781855309),fitnesses,(0.0,0.11990597016374654,180.82428798229964,)
	2678.0,3859.0,3111.0,0.187575,0.134929,61.0,111.0,196.0,34.0,fitness,(-0.0006926507702740193),fitnesses,(0.0,0.05566521769382816,124.93029472123008,)
	4998.0,4953.0,3349.0,0.199286,0.014813,110.0,112.0,182.0,84.0,fitness,(-0.0006950997569961422),fitnesses,(0.0,0.36805611898804635,437.56609468766055,)
	2552.0,3669.0,4052.0,0.049154,0.246706,145.0,55.0,200.0,3.0,fitness,(-0.0007111430439497562),fitnesses,(0.0,0.4193689223591256,490.4832267541012,)
	4864.0,937.0,4487.0,0.213757,0.118521,187.0,32.0,128.0,94.0,fitness,(-0.0009945480176165814),fitnesses,(0.0,1.090005523816577,1189.460325578235,)
	4928.0,4571.0,808.0,0.217856,0.073221,146.0,28.0,67.0,90.0,fitness,(-0.0011088303833013558),fitnesses,(0.0,0.5024499807573722,613.3330190875078,)
	88.0,3707.0,4056.0,0.094455,0.143856,139.0,46.0,121.0,21.0,fitness,(-0.001178550238561579),fitnesses,(0.0,1.1702173749744675,1288.0723988306254,)
	2443.0,2668.0,5000.0,0.25,0.102047,173.0,18.0,111.0,54.0,fitness,(-0.001347213351328265),fitnesses,(0.0,1.2700161881914545,1404.7375233242808,)
	1315.0,2133.0,5000.0,0.028031,0.25,158.0,87.0,200.0,3.0,fitness,(-0.0014957899889197507),fitnesses,(0.0,0.6466977208700536,796.2767197620286,)
	3602.0,2993.0,917.0,0.179448,0.025162,175.0,155.0,58.0,25.0,fitness,(-0.0017387526618909722),fitnesses,(0.0,0.6230363845844064,796.9116507735035,)
	2075.0,3003.0,1846.0,0.124601,0.05766,3.0,114.0,44.0,29.0,fitness,(-0.002143971381138778),fitnesses,(0.0,0.27042331490208893,484.8204530159667,)
Surrogate,generation,2
	3082.0,418.0,4150.0,0.189957,0.022126,89.0,13.0,22.0,17.0,fitness,(1.0208151241582513),fitnesses,(1.0,3.9217589663059202,1840.2465504807938,)
	258.0,1223.0,526.0,0.103615,0.050894,137.0,21.0,48.0,10.0,fitness,(1.0167051988234586),fitnesses,(1.0,3.290371634421496,1619.8517520756498,)
	2583.0,2293.0,4141.0,0.081899,0.072772,112.0,11.0,39.0,69.0,fitness,(1.0120447835921356),fitnesses,(1.0,3.0039943042916004,1799.5159450780322,)
	358.0,1469.0,3632.0,0.07321,0.049395,130.0,44.0,138.0,71.0,fitness,(1.010330719971047),fitnesses,(1.0,2.520435364626919,1487.3633675222216,)
	3060.0,1981.0,2057.0,0.167668,0.100514,149.0,23.0,58.0,46.0,fitness,(1.0083274633513974),fitnesses,(1.0,2.00159945851983,1168.853123380076,)
	1785.0,465.0,2942.0,0.037353,0.02633,174.0,14.0,51.0,79.0,fitness,(1.00805586245825),fitnesses,(1.0,3.0946065227166555,2289.020276891632,)
	681.0,3836.0,3799.0,0.053384,0.054028,74.0,8.0,16.0,7.0,fitness,(1.0047707558694274),fitnesses,(1.0,2.4746508893273074,1997.5753023845673,)
	2163.0,2418.0,4519.0,0.245247,0.074971,187.0,13.0,87.0,30.0,fitness,(1.004461634897061),fitnesses,(1.0,2.1250745747120727,1678.9110850059826,)
