Surrogate,generation,0,mu,100,lambda,25
	2481.0,1731.0,3566.0,0.1532,0.208669,186.0,35.0,2.0,0.0,fitness,(-0.12184137750912984),fitnesses,(0.0,1.1764273872490385,13360.565138162021,)
	1062.0,4965.0,2503.0,0.25,0.0079809026885066,200.0,52.0,200.0,4.0,fitness,(1.0096037500260993),fitnesses,(1.0,1.696403891052265,736.0288884423272,)
	2844.0,2376.0,4360.0,0.101834,0.064217,158.0,44.0,123.0,57.0,fitness,(1.0095464428690593),fitnesses,(1.0,1.4990396049588248,544.3953180529028,)
	3325.0,2077.0,4607.0,0.161199,0.035436,185.0,57.0,200.0,68.0,fitness,(1.0095415968897814),fitnesses,(1.0,1.5252308626820716,571.07117370393,)
	4199.0,4145.0,1894.0,0.25,0.024744,200.0,28.0,107.0,3.0,fitness,(1.0094330747726332),fitnesses,(1.0,1.1312913047327517,187.98382746943435,)
	4199.0,4145.0,1894.0,0.25,0.024744,200.0,28.0,107.0,3.0,fitness,(1.0094330747726332),fitnesses,(1.0,1.1312913047327517,187.98382746943435,)
	1062.0,5000.0,1963.0,0.25,0.008280652988093863,200.0,26.0,200.0,4.0,fitness,(1.009357765432805),fitnesses,(1.0,1.766314367011745,830.537823731244,)
	2097.0,467.0,821.0,0.122589,0.033749,106.0,19.0,129.0,4.0,fitness,(1.0092438233643894),fitnesses,(1.0,1.1719623738961797,247.58003745723596,)
	1857.0,2532.0,5000.0,0.13573773807773956,0.01778526942114461,200.0,65.0,164.0,38.0,fitness,(1.009080467272265),fitnesses,(1.0,1.459115085093716,551.0683578672002,)
	4159.0,4071.0,1894.0,0.25,0.024744,200.0,28.0,123.0,3.0,fitness,(1.0089384176134413),fitnesses,(1.0,1.2142716252173347,320.42986387322793,)
	323.0,2601.0,2339.0,0.036225,0.059065,152.0,200.0,200.0,75.0,fitness,(1.0087538485201677),fitnesses,(1.0,1.0853347820699786,209.94993005320407,)
	2844.0,1249.0,4360.0,0.101834,0.064217,75.0,44.0,123.0,57.0,fitness,(1.0086536784524325),fitnesses,(1.0,1.2636055794890382,398.2377342457823,)
	5000.0,407.0,5000.0,0.243811,0.033245,139.0,18.0,96.0,2.0,fitness,(1.0086016138074048),fitnesses,(1.0,1.220261599970155,360.1002192296764,)
	1403.0,585.0,3811.0,0.1324703370076692,0.112923,125.0,65.0,74.0,5.0,fitness,(1.0085814940095965),fitnesses,(1.0,1.0542239438401764,196.07454288052944,)
	3547.0,2100.0,424.0,0.043974,0.013465,136.0,110.0,194.0,29.0,fitness,(1.0085681883435986),fitnesses,(1.0,1.1943408667644515,337.5220324045875,)
	3325.0,2077.0,4607.0,0.161199,0.07253262666151988,200.0,57.0,200.0,68.0,fitness,(1.008542271944741),fitnesses,(1.0,1.430248885345663,576.0216908715719,)
	3083.0,671.0,3169.0,0.25,0.05415,200.0,52.0,93.0,2.0,fitness,(1.008443180033695),fitnesses,(1.0,1.120477810570987,276.1598072014871,)
	2097.0,467.0,821.0,0.122589,0.06016531852222531,106.0,19.0,129.0,4.0,fitness,(1.0083706191078203),fitnesses,(1.0,1.1532723696269407,316.21045884490127,)
	176.0,2601.0,1109.0,0.036225,0.059065,152.0,156.0,143.0,75.0,fitness,(1.008364284792496),fitnesses,(1.0,0.9370248552285209,100.59637597891947,)
	3083.0,671.0,5000.0,0.132116,0.05415,200.0,52.0,93.0,2.0,fitness,(1.0082878354595877),fitnesses,(1.0,1.3056479466277753,476.86440066901116,)
Surrogate,generation,50
	2035.0,4145.0,3363.0,0.25,0.024744,200.0,28.0,107.0,3.0,fitness,(1.0627603141858872),fitnesses,(1.0,6.374071618424703,98.04019983599575,)
	2035.0,2242.0,1894.0,0.25,0.024744,200.0,28.0,58.0,3.0,fitness,(1.0486061392521475),fitnesses,(1.0,5.157123029626157,296.50910441142156,)
	4068.0,2702.0,2200.0,0.23998478972774373,0.057422,91.0,2.0,6.0,2.0,fitness,(1.0260021714040215),fitnesses,(1.0,8.91355855016825,6313.341409766083,)
	66.0,195.0,1627.0,0.046112,0.038638,200.0,90.0,200.0,8.0,fitness,(1.0250939827750478),fitnesses,(1.0,3.1852721804534063,675.8739029486323,)
	1008.0,4102.0,4612.0,0.165957,0.033754,14.0,27.0,36.0,22.0,fitness,(1.0244715056202516),fitnesses,(1.0,4.223244528678511,1776.0939666533434,)
	1826.0,1130.0,4009.0,0.2119700584841232,0.09778281456316043,69.0,42.0,28.0,5.0,fitness,(1.023582425212694),fitnesses,(1.0,2.7710705815834222,412.8280603140085,)
	2540.0,1904.0,1765.0,0.078461,0.051348,90.0,37.0,145.0,7.0,fitness,(1.0226981924936391),fitnesses,(1.0,2.4967345641447825,226.9153147808781,)
	513.0,356.0,2616.0,0.062063,0.009453,200.0,65.0,164.0,38.0,fitness,(1.0221413966612973),fitnesses,(1.0,2.9460511270804997,731.9114609507812,)
	513.0,356.0,2616.0,0.062063,0.019154612294907815,161.0,65.0,164.0,38.0,fitness,(1.0219288802109097),fitnesses,(1.0,2.9712372105842153,778.3491894932423,)
	513.0,356.0,2616.0,0.062063,0.009453,161.0,65.0,164.0,38.0,fitness,(1.0218639506259384),fitnesses,(1.0,3.0157770255932417,829.381962999402,)
	1263.0,4013.0,4171.0,0.25,0.032156776543775856,72.0,2.0,95.0,10.0,fitness,(1.021288987644082),fitnesses,(1.0,2.1997059351780868,70.80717076988402,)
	1450.0,1155.0,2673.0,0.013013,0.128791,122.0,42.0,200.0,61.0,fitness,(1.0188265008915858),fitnesses,(1.0,2.254616188324999,371.966099166435,)
	1062.0,5000.0,3538.0,0.25,0.008280652988093863,200.0,26.0,200.0,4.0,fitness,(1.0186599202556383),fitnesses,(1.0,2.740227437549359,874.2354119855305,)
	2035.0,4145.0,1894.0,0.25,0.024744,200.0,28.0,107.0,3.0,fitness,(1.0175838655864946),fitnesses,(1.0,1.914772955123797,156.38639647433644,)
	1857.0,1331.0,5000.0,0.11803998177382499,0.009453,200.0,65.0,164.0,38.0,fitness,(1.0175113812605499),fitnesses,(1.0,2.4618344463419937,710.6963202870237,)
	5000.0,4071.0,3477.0,0.25,0.024744,200.0,28.0,123.0,3.0,fitness,(1.0173957124550685),fitnesses,(1.0,1.693932509605874,-45.63873590097997,)
	1857.0,1229.0,5000.0,0.11543490205047394,0.009453,200.0,65.0,164.0,38.0,fitness,(1.0170200185604872),fitnesses,(1.0,2.4273728146218576,725.3709585731368,)
	999.0,356.0,2616.0,0.062063,0.009453,200.0,65.0,200.0,38.0,fitness,(1.0163525861899239),fitnesses,(1.0,2.757693032926549,1122.43441393417,)
	999.0,356.0,2616.0,0.062063,0.009453,200.0,65.0,164.0,38.0,fitness,(1.0163446379121632),fitnesses,(1.0,2.384820648188716,750.3568569724097,)
	1130.0,356.0,2616.0,0.062063,0.035238838495661715,161.0,65.0,164.0,38.0,fitness,(1.016335830763916),fitnesses,(1.0,2.4368015276360544,803.218451244456,)
	999.0,740.0,2616.0,0.062063,0.01845574529646017,200.0,65.0,164.0,38.0,fitness,(1.0163080605545498),fitnesses,(1.0,2.508839796767877,878.0337413128965,)
	4159.0,4071.0,3477.0,0.25,0.024744,200.0,28.0,123.0,3.0,fitness,(1.016190077520648),fitnesses,(1.0,1.338718532703657,-280.28921936114045,)
	176.0,2601.0,2075.0,0.0670066598294178,0.059065,152.0,156.0,200.0,75.0,fitness,(1.0161448756256466),fitnesses,(1.0,1.8079484664417587,193.46090387710893,)
	1062.0,4965.0,2481.0,0.25,0.009007623442748833,200.0,13.0,200.0,4.0,fitness,(1.0159469085754163),fitnesses,(1.0,2.5506148725399123,955.9240149982938,)
	1821.0,1808.0,3188.0,0.04571816049828939,0.060533,58.0,76.0,200.0,9.0,fitness,(1.0158141321157026),fitnesses,(1.0,1.6801617261716237,98.74851460136851,)
	1062.0,5000.0,2647.0,0.25,0.017758948740144435,200.0,13.0,200.0,4.0,fitness,(1.0156655306504494),fitnesses,(1.0,2.5780602843345664,1011.5072192896255,)
	3372.0,1416.0,93.0,0.25,0.106545,200.0,29.0,68.0,8.0,fitness,(1.0155844907250609),fitnesses,(1.0,1.3213370599800458,-237.11201252602095,)
	2187.0,814.0,3188.0,0.02456033415514324,0.060533,28.0,76.0,173.0,9.0,fitness,(1.0154325599840335),fitnesses,(1.0,1.5362414947880023,-7.0145036153593185,)
	66.0,195.0,1627.0,0.046112,0.038638,200.0,188.0,200.0,8.0,fitness,(1.0147418529505912),fitnesses,(1.0,2.0199829529768722,545.7976579177493,)
	2751.0,1772.0,2656.0,0.25,0.042659,152.0,23.0,9.0,8.0,fitness,(1.0144765507571898),fitnesses,(1.0,4.32231171512508,2874.6566394060956,)
	1106.0,356.0,5000.0,0.11587094514971764,0.009453,200.0,65.0,164.0,38.0,fitness,(1.0142664967799162),fitnesses,(1.0,2.236042308181485,809.3926301898662,)
	1857.0,646.0,5000.0,0.12951976107102828,0.009453,200.0,65.0,164.0,38.0,fitness,(1.013909129790273),fitnesses,(1.0,2.1312462871842475,740.3333081569431,)
	1857.0,646.0,5000.0,0.11803998177382499,0.009453,200.0,65.0,164.0,38.0,fitness,(1.0137946541825873),fitnesses,(1.0,2.140776019165687,761.3106009069702,)
	1857.0,646.0,5000.0,0.11543490205047394,0.009453,200.0,65.0,164.0,38.0,fitness,(1.0137931618255613),fitnesses,(1.0,2.145387111913585,766.0709293574645,)
	1857.0,646.0,5000.0,0.11543490205047394,0.009453,200.0,65.0,164.0,38.0,fitness,(1.0137931618255613),fitnesses,(1.0,2.145387111913585,766.0709293574645,)
	1016.0,814.0,3188.0,0.02456033415514324,0.060533,28.0,76.0,173.0,9.0,fitness,(1.0137788833894437),fitnesses,(1.0,1.4170458679910345,39.15752904665665,)
	1857.0,646.0,5000.0,0.12951976107102828,0.017936011998342678,200.0,65.0,164.0,38.0,fitness,(1.0137305893007376),fitnesses,(1.0,2.059727091942318,686.6681618685452,)
	999.0,788.0,5000.0,0.1193770627413605,0.01864078130828893,200.0,65.0,164.0,38.0,fitness,(1.0135749211957568),fitnesses,(1.0,2.0566715569973506,699.1794374216743,)
	3703.0,2242.0,4024.0,0.25,0.024744,200.0,57.0,58.0,3.0,fitness,(1.0132700300358066),fitnesses,(1.0,1.6585989547971114,331.5959512164663,)
	1062.0,4965.0,2503.0,0.25,0.0079809026885066,200.0,26.0,200.0,4.0,fitness,(1.0131197580075548),fitnesses,(1.0,2.1590499181341656,847.0741173786784,)
	2695.0,2619.0,1259.0,0.117784,0.037326,200.0,82.0,70.0,86.0,fitness,(1.0130743555007862),fitnesses,(1.0,0.5871620838713918,-720.273466207212,)
	369.0,2601.0,2075.0,0.0670066598294178,0.059065,152.0,156.0,200.0,75.0,fitness,(1.0127897872080818),fitnesses,(1.0,1.4710561604351753,192.0774396269867,)
	375.0,2601.0,2075.0,0.0670066598294178,0.059065,152.0,156.0,200.0,75.0,fitness,(1.0126903776533887),fitnesses,(1.0,1.4610721957145687,192.0344303756877,)
	1857.0,646.0,5000.0,0.21819887711740749,0.017857484232925998,200.0,65.0,164.0,38.0,fitness,(1.0125615743921377),fitnesses,(1.0,1.962715700985376,706.5582617716109,)
	1857.0,1229.0,5000.0,0.22346867523097136,0.009453,200.0,65.0,200.0,38.0,fitness,(1.0124487100872097),fitnesses,(1.0,2.169944488160811,925.0734794398404,)
	5000.0,888.0,5000.0,0.243811,0.06103080529804078,200.0,18.0,96.0,2.0,fitness,(1.0122856567613674),fitnesses,(1.0,1.5506010733552016,322.0353972184644,)
	5000.0,888.0,5000.0,0.243811,0.06103080529804078,200.0,18.0,96.0,2.0,fitness,(1.0122856567613674),fitnesses,(1.0,1.5506010733552016,322.0353972184644,)
	3325.0,2419.0,4693.0,0.161199,0.035436,185.0,57.0,200.0,68.0,fitness,(1.0122577999187925),fitnesses,(1.0,1.6492951101581375,423.5151182789047,)
	1857.0,1196.0,5000.0,0.062063,0.01778526942114461,200.0,65.0,164.0,38.0,fitness,(1.012017833965571),fitnesses,(1.0,2.180964984786631,979.1815882295474,)
	975.0,646.0,5000.0,0.062063,0.009453,161.0,65.0,164.0,38.0,fitness,(1.0119294711367237),fitnesses,(1.0,2.0887904287669783,895.8433150946001,)
	975.0,646.0,5000.0,0.062063,0.009453,161.0,65.0,164.0,38.0,fitness,(1.0119294711367237),fitnesses,(1.0,2.0887904287669783,895.8433150946001,)
	4007.0,646.0,5000.0,0.062063,0.020653932993503623,200.0,65.0,164.0,38.0,fitness,(1.0118476433975092),fitnesses,(1.0,1.500929564070498,316.16522431958407,)
	975.0,646.0,5000.0,0.062063,0.009453,200.0,65.0,164.0,38.0,fitness,(1.0118417378417328),fitnesses,(1.0,2.2749961543059314,1090.8223701326576,)
	3372.0,1416.0,50.0,0.177672,0.106545,173.0,29.0,33.0,8.0,fitness,(1.0116363718545938),fitnesses,(1.0,1.514763779443083,351.1265939837113,)
	975.0,646.0,5000.0,0.062063,0.009453,200.0,65.0,200.0,38.0,fitness,(1.0115988096174233),fitnesses,(1.0,2.4395425202691086,1279.661558526764,)
	975.0,646.0,5000.0,0.062063,0.009453,200.0,65.0,200.0,38.0,fitness,(1.0115988096174233),fitnesses,(1.0,2.4395425202691086,1279.661558526764,)
	2695.0,1403.0,1259.0,0.117784,0.037326,168.0,82.0,70.0,86.0,fitness,(1.011569676009682),fitnesses,(1.0,1.2162612037113285,59.293602743116914,)
	999.0,788.0,5000.0,0.062063,0.01864078130828893,200.0,65.0,164.0,38.0,fitness,(1.011361522223598),fitnesses,(1.0,2.216762850988731,1080.6106286289287,)
	2695.0,2619.0,2585.0,0.117784,0.037326,168.0,82.0,70.0,86.0,fitness,(1.0112334281429534),fitnesses,(1.0,0.6653391050598823,-458.00370923545734,)
	4159.0,4071.0,3477.0,0.25,0.024744,200.0,59.0,123.0,3.0,fitness,(1.0111722174109443),fitnesses,(1.0,0.9463643769908755,-170.85736410356998,)
	999.0,788.0,5000.0,0.062063,0.01864078130828893,200.0,65.0,200.0,38.0,fitness,(1.0111587759571108),fitnesses,(1.0,2.3856027389006016,1269.7251431895313,)
	176.0,2601.0,2339.0,0.036225,0.059065,152.0,200.0,200.0,75.0,fitness,(1.0110623083720636),fitnesses,(1.0,1.2925968233174392,186.3659861110837,)
	375.0,2601.0,2075.0,0.0670066598294178,0.059065,200.0,156.0,200.0,75.0,fitness,(1.0109573639300462),fitnesses,(1.0,1.2798201538196199,184.0837608150022,)
	3325.0,2077.0,5000.0,0.161199,0.035436,185.0,57.0,200.0,68.0,fitness,(1.0109524720944594),fitnesses,(1.0,1.6497448840800142,554.4976746340692,)
	2097.0,467.0,1805.0,0.122589,0.033749,106.0,19.0,129.0,4.0,fitness,(1.0108528886311503),fitnesses,(1.0,1.3885940683178877,303.30520520286024,)
	1326.0,1283.0,2852.0,0.19423,0.050201,103.0,6.0,200.0,9.0,fitness,(1.0107562904595477),fitnesses,(1.0,1.7319439647851964,656.3149188304303,)
	3487.0,2685.0,191.0,0.131169,0.052717,200.0,68.0,200.0,2.0,fitness,(1.0107506815834606),fitnesses,(1.0,1.3173686651650165,242.30050681893957,)
	3487.0,2685.0,92.0,0.131169,0.052717,200.0,68.0,200.0,2.0,fitness,(1.0107247590562027),fitnesses,(1.0,1.315002348385084,242.52644276481527,)
	3325.0,2077.0,4607.0,0.161199,0.035436,200.0,57.0,200.0,68.0,fitness,(1.0107147012075812),fitnesses,(1.0,1.5930346771789887,521.564556420876,)
	4159.0,2242.0,1894.0,0.25,0.024744,200.0,28.0,123.0,3.0,fitness,(1.0106066688434532),fitnesses,(1.0,1.2871795197550486,226.51263540974088,)
	1857.0,646.0,5000.0,0.062063,0.009453,200.0,65.0,164.0,38.0,fitness,(1.010506207461265),fitnesses,(1.0,2.0677080709270848,1017.0873248005914,)
	1857.0,646.0,5000.0,0.062063,0.009453,200.0,65.0,164.0,38.0,fitness,(1.010506207461265),fitnesses,(1.0,2.0677080709270848,1017.0873248005914,)
	1326.0,1283.0,2852.0,0.19423,0.050201,103.0,12.0,200.0,9.0,fitness,(1.0104903684114144),fitnesses,(1.0,1.6617101726211103,612.6733314796633,)
	4733.0,1403.0,1259.0,0.117784,0.037326,168.0,82.0,70.0,86.0,fitness,(1.0104527070007123),fitnesses,(1.0,1.005495632669774,-39.775067401438186,)
	1450.0,1155.0,2673.0,0.013013,0.128791,122.0,42.0,150.0,61.0,fitness,(1.0104139930378582),fitnesses,(1.0,1.6662404143959155,624.8411106100936,)
	3908.0,1172.0,5000.0,0.037558,0.09539570254621615,157.0,76.0,133.0,9.0,fitness,(1.010301869382304),fitnesses,(1.0,1.1152501732002575,85.0632349698721,)
	5000.0,671.0,5000.0,0.132116,0.10775351375106493,200.0,94.0,93.0,2.0,fitness,(1.0102936352678704),fitnesses,(1.0,1.171752978902234,142.38945211519768,)
	3535.0,1382.0,5000.0,0.062063,0.01717835152797422,200.0,65.0,200.0,38.0,fitness,(1.010223907205951),fitnesses,(1.0,1.5035239074343318,481.1331868392494,)
	3664.0,3926.0,4058.0,0.25,0.05535036956574266,200.0,54.0,58.0,3.0,fitness,(1.0102009135737466),fitnesses,(1.0,0.2714792407083524,-748.6121166662975,)
	999.0,788.0,5000.0,0.062063,0.034685173555631964,200.0,65.0,200.0,38.0,fitness,(1.0101386209413405),fitnesses,(1.0,2.2654376306094286,1251.575536475377,)
	4419.0,2242.0,1894.0,0.25,0.08117612204602206,200.0,54.0,58.0,3.0,fitness,(1.0100311786359386),fitnesses,(1.0,1.01443410081457,11.316237220702286,)
	2695.0,2619.0,1259.0,0.117784,0.037326,168.0,82.0,70.0,86.0,fitness,(1.0098000176783584),fitnesses,(1.0,0.5920621946544571,-387.93957318136654,)
	3535.0,2692.0,5000.0,0.062063,0.01717835152797422,200.0,65.0,200.0,38.0,fitness,(1.0097719334982413),fitnesses,(1.0,1.360342636063579,383.1492862394386,)
	4419.0,2242.0,1894.0,0.25,0.045927291197963765,200.0,54.0,58.0,3.0,fitness,(1.009762631436147),fitnesses,(1.0,1.056536452289321,80.27330867462683,)
	2035.0,2242.0,4025.0,0.25,0.04647265343028162,200.0,28.0,58.0,3.0,fitness,(1.009668447661568),fitnesses,(1.0,1.8117493556026054,844.9045894457969,)
	1062.0,4965.0,2503.0,0.25,0.0079809026885066,200.0,52.0,200.0,4.0,fitness,(1.0096037500260993),fitnesses,(1.0,1.696403891052265,736.0288884423272,)
	2844.0,2376.0,4360.0,0.101834,0.064217,158.0,44.0,123.0,57.0,fitness,(1.0095464428690593),fitnesses,(1.0,1.4990396049588248,544.3953180529028,)
	3325.0,2077.0,4607.0,0.161199,0.035436,185.0,57.0,200.0,68.0,fitness,(1.0095415968897814),fitnesses,(1.0,1.5252308626820716,571.07117370393,)
	4199.0,4145.0,1894.0,0.25,0.024744,200.0,28.0,107.0,3.0,fitness,(1.0094330747726332),fitnesses,(1.0,1.1312913047327517,187.98382746943435,)
	4199.0,4145.0,1894.0,0.25,0.024744,200.0,28.0,107.0,3.0,fitness,(1.0094330747726332),fitnesses,(1.0,1.1312913047327517,187.98382746943435,)
	1062.0,5000.0,1963.0,0.25,0.008280652988093863,200.0,26.0,200.0,4.0,fitness,(1.009357765432805),fitnesses,(1.0,1.766314367011745,830.537823731244,)
	2097.0,467.0,821.0,0.122589,0.033749,106.0,19.0,129.0,4.0,fitness,(1.0092438233643894),fitnesses,(1.0,1.1719623738961797,247.58003745723596,)
	1857.0,2532.0,5000.0,0.13573773807773956,0.01778526942114461,200.0,65.0,164.0,38.0,fitness,(1.009080467272265),fitnesses,(1.0,1.459115085093716,551.0683578672002,)
	4159.0,4071.0,1894.0,0.25,0.024744,200.0,28.0,123.0,3.0,fitness,(1.0089384176134413),fitnesses,(1.0,1.2142716252173347,320.42986387322793,)
	323.0,2601.0,2339.0,0.036225,0.059065,152.0,200.0,200.0,75.0,fitness,(1.0087538485201677),fitnesses,(1.0,1.0853347820699786,209.94993005320407,)
	2844.0,1249.0,4360.0,0.101834,0.064217,75.0,44.0,123.0,57.0,fitness,(1.0086536784524325),fitnesses,(1.0,1.2636055794890382,398.2377342457823,)
	5000.0,407.0,5000.0,0.243811,0.033245,139.0,18.0,96.0,2.0,fitness,(1.0086016138074048),fitnesses,(1.0,1.220261599970155,360.1002192296764,)
	1403.0,585.0,3811.0,0.1324703370076692,0.112923,125.0,65.0,74.0,5.0,fitness,(1.0085814940095965),fitnesses,(1.0,1.0542239438401764,196.07454288052944,)
	3547.0,2100.0,424.0,0.043974,0.013465,136.0,110.0,194.0,29.0,fitness,(1.0085681883435986),fitnesses,(1.0,1.1943408667644515,337.5220324045875,)
	3325.0,2077.0,4607.0,0.161199,0.07253262666151988,200.0,57.0,200.0,68.0,fitness,(1.008542271944741),fitnesses,(1.0,1.430248885345663,576.0216908715719,)
Surrogate,generation,51
	2035.0,4145.0,3363.0,0.25,0.024744,200.0,28.0,107.0,3.0,fitness,(1.0627603141858872),fitnesses,(1.0,6.374071618424703,98.04019983599575,)
	2035.0,2242.0,1894.0,0.25,0.024744,200.0,28.0,58.0,3.0,fitness,(1.0486061392521475),fitnesses,(1.0,5.157123029626157,296.50910441142156,)
	4068.0,2702.0,2200.0,0.23998478972774373,0.057422,91.0,2.0,6.0,2.0,fitness,(1.0260021714040215),fitnesses,(1.0,8.91355855016825,6313.341409766083,)
	66.0,195.0,1627.0,0.046112,0.038638,200.0,90.0,200.0,8.0,fitness,(1.0250939827750478),fitnesses,(1.0,3.1852721804534063,675.8739029486323,)
	1008.0,4102.0,4612.0,0.165957,0.033754,14.0,27.0,36.0,22.0,fitness,(1.0244715056202516),fitnesses,(1.0,4.223244528678511,1776.0939666533434,)
	1826.0,1130.0,4009.0,0.2119700584841232,0.09778281456316043,69.0,42.0,28.0,5.0,fitness,(1.023582425212694),fitnesses,(1.0,2.7710705815834222,412.8280603140085,)
	2540.0,1904.0,1765.0,0.078461,0.051348,90.0,37.0,145.0,7.0,fitness,(1.0226981924936391),fitnesses,(1.0,2.4967345641447825,226.9153147808781,)
	513.0,356.0,2616.0,0.062063,0.009453,200.0,65.0,164.0,38.0,fitness,(1.0221413966612973),fitnesses,(1.0,2.9460511270804997,731.9114609507812,)
	513.0,356.0,2616.0,0.062063,0.019154612294907815,161.0,65.0,164.0,38.0,fitness,(1.0219288802109097),fitnesses,(1.0,2.9712372105842153,778.3491894932423,)
	513.0,356.0,2616.0,0.062063,0.009453,161.0,65.0,164.0,38.0,fitness,(1.0218639506259384),fitnesses,(1.0,3.0157770255932417,829.381962999402,)
	1263.0,4013.0,4171.0,0.25,0.032156776543775856,72.0,2.0,95.0,10.0,fitness,(1.021288987644082),fitnesses,(1.0,2.1997059351780868,70.80717076988402,)
	1450.0,1155.0,2673.0,0.013013,0.128791,122.0,42.0,200.0,61.0,fitness,(1.0188265008915858),fitnesses,(1.0,2.254616188324999,371.966099166435,)
	1062.0,5000.0,3538.0,0.25,0.008280652988093863,200.0,26.0,200.0,4.0,fitness,(1.0186599202556383),fitnesses,(1.0,2.740227437549359,874.2354119855305,)
	2035.0,4145.0,1894.0,0.25,0.024744,200.0,28.0,107.0,3.0,fitness,(1.0175838655864946),fitnesses,(1.0,1.914772955123797,156.38639647433644,)
	1857.0,1331.0,5000.0,0.11803998177382499,0.009453,200.0,65.0,164.0,38.0,fitness,(1.0175113812605499),fitnesses,(1.0,2.4618344463419937,710.6963202870237,)
	5000.0,4071.0,3477.0,0.25,0.024744,200.0,28.0,123.0,3.0,fitness,(1.0173957124550685),fitnesses,(1.0,1.693932509605874,-45.63873590097997,)
	1857.0,1229.0,5000.0,0.11543490205047394,0.009453,200.0,65.0,164.0,38.0,fitness,(1.0170200185604872),fitnesses,(1.0,2.4273728146218576,725.3709585731368,)
	999.0,356.0,2616.0,0.062063,0.009453,200.0,65.0,200.0,38.0,fitness,(1.0163525861899239),fitnesses,(1.0,2.757693032926549,1122.43441393417,)
	999.0,356.0,2616.0,0.062063,0.009453,200.0,65.0,164.0,38.0,fitness,(1.0163446379121632),fitnesses,(1.0,2.384820648188716,750.3568569724097,)
	1130.0,356.0,2616.0,0.062063,0.035238838495661715,161.0,65.0,164.0,38.0,fitness,(1.016335830763916),fitnesses,(1.0,2.4368015276360544,803.218451244456,)
	999.0,740.0,2616.0,0.062063,0.01845574529646017,200.0,65.0,164.0,38.0,fitness,(1.0163080605545498),fitnesses,(1.0,2.508839796767877,878.0337413128965,)
	4159.0,4071.0,3477.0,0.25,0.024744,200.0,28.0,123.0,3.0,fitness,(1.016190077520648),fitnesses,(1.0,1.338718532703657,-280.28921936114045,)
	176.0,2601.0,2075.0,0.0670066598294178,0.059065,152.0,156.0,200.0,75.0,fitness,(1.0161448756256466),fitnesses,(1.0,1.8079484664417587,193.46090387710893,)
	1062.0,4965.0,2481.0,0.25,0.009007623442748833,200.0,13.0,200.0,4.0,fitness,(1.0159469085754163),fitnesses,(1.0,2.5506148725399123,955.9240149982938,)
	1821.0,1808.0,3188.0,0.04571816049828939,0.060533,58.0,76.0,200.0,9.0,fitness,(1.0158141321157026),fitnesses,(1.0,1.6801617261716237,98.74851460136851,)
	1062.0,5000.0,2647.0,0.25,0.017758948740144435,200.0,13.0,200.0,4.0,fitness,(1.0156655306504494),fitnesses,(1.0,2.5780602843345664,1011.5072192896255,)
